Time since transaction,Type,USD Amount,Token Amount,ETH amount,USD Price,DATE_URL,DATE6,DATE_URL7,DATE8
13s agoDec 26 10:46:17 AM,Sell,9.16,"37,807",0.0464,$0.00,https://solscan.io/account/CkUZV387xnoGpF7wC2moMa6mPmAgCvTT4pWgzq4M9fCD,4M9fCD,https://solscan.io/tx/jG5m6i75Uztw76WmxkCsczZ289GKMPtDnidnLu8ZDNQm16E8EucZjMe9Md5mfAx2PP8MgtKryfS5yUjArn2BAw7,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAADgAAAA4CAYAAACohjseAAAACXBIWXMAAC4jAAAuIwF4pT92AAAAGXRFWHRTb2Z0d2FyZQB3d3cuaW5rc2NhcGUub3Jnm+48GgAABP5JREFUaIHtml1sVEUYht/vnO2WAoINNAYQEBMtCdEAgg3Qlq1GhEIw/K1IEDEiYCAI3igEWtYgRGIwkchPFUqIIm0VhKBQsfxIywWBCAgmjRjK34U1KAmBlu6Zeb0p2KC7O+fsbrslfZO52fO938yTM+fMnG9WSOJBltXWA0i2OgDbuzoA27seeEBfWw/g/ySATN/z27NQeoIWGSbA04BkgPRDcAXAaUAqdk56YlfMXKm2Dk796kwQYBGAQQbh5V+/MvjlaAEpAzhhY3WmnW5tF3CCG5/W6vG9c/IvRrqeMlOUbAg6jewHCAGIoa3Buc36aAEpcwfvqnB9RZYO+8cRnAnIcwDsCKEKIjMrl0zcGS1fygG21Ji1O3srR88FsABAz5bXCMw7tGxGSawcKQ14V8NCJZ27hq05FCwHkAWi8uiqOWNNvG0GGKz4tavtT89UfjZ2yfDdLA081hjLM+y9ku7pqmGpRdl37KNF1Sb9JB0wFIJVO/T3ACl5AHMADAHQA0DafaFhANcAnCdwHuBJfadTVfm0R/+Kp/+kAc7Ye/ERpZ0FAswG0NdjGiXACRK7Ldu3fcfEAX+4TZBwwHklp9Ju9OyyCMAKAN0TmDoMYlvZlIFz3ZgSug4GKy5kITOjDFoXJDJvs9IETHdrShhgsOJsNilVAPogWY+1yPduLQkBnLLj5/5iWQcB9klEvghynEZWujXFDTiv5FQauthl1Nrri8RUZ3fPHnLDrSluwD878wPQyUnatGyWACe9+OICnLrt1EBaenE8OUylIWe8+OICDLMpJPo/C3ZSJMILXnyeAcdvOd7fJ5zcWjs9p7UBbTrzydb7ngynN7rexQBxAFJzMqK8WQjUWcDnFBkJstBrP826U/nqmFtejJ4Ax208nG2LfjJKSJOCXbBvfqBOABm/qaoawEgvfTXrb69GT2VDm+Fcao2IjerK/vmBOgAgQJKHosbHakp7/qLwBEjq4dQKEZvS/V7c8MO9hZ8qnBM1PnbzDOhpimoVdXoCQJpFtb9w/f5PSeQDfCHa82og5dXoCrAgdKRTp4dvFpOSazDgQYTe4HVg9ylS4SmmjAFfWrv3IX83HtQKOV478yy2AmCDOOvQFnAAIEkGHLt6Vy/69Oxkb6gji529Oo0AHdt5HpptWAWXHl6dRoPWSvU1raUnSZ4BzdZBOrfiXMdArUitLlGrA1qp3S69/vw1pVleAI3uIB11AuJpT1BL4jsLPGr5pebHpbOuA0BB6IiPcvk0zI7IAAC2kmcAHHA7AKOyoQhk9MrSMyCeMshZD8EWS1lfHnr/tfORgkaHtuQLrSqYv8k/ObLy9bcNY+/JuC4aKNo6guBhAJFKdxcBrLpud/viXPG0JpOc+UVbFwv4sdlQcdWyrw44XFzsGMYDcFn4zVuxKSC0tgIY0OLnOoisvl3PbSc3zw276RwA8pd/VgQwZBYtU39a9eY3bvK7rmwXhEK+cFNWngXpo4lLNen1NSwu1q6S3KfcZZvfEHA9gIwYoed6XegxuLx8mvHeNGWOz3Lf3ZgN6FIIRkQNFE6vXrOwzDRvyvyNpPrDt2pr1i4YpclJ1Dwd6dsQitlu8qbMGT0AkCCw8FsR7Bn1zroAxZpFYBL+PcRpsKj3uMmZMlM0koLBCvta78tDlWUNt4Bjx9ct+cWNP+UB41XKPIPJUgdge1cHYHtXB2B71z8SjtJjoLdWewAAAABJRU5ErkJggg=="
14s agoDec 26 10:46:16 AM,Sell,9.15,"37,720",0.04632,$0.00,https://solscan.io/account/CkUZV387xnoGpF7wC2moMa6mPmAgCvTT4pWgzq4M9fCD,4M9fCD,https://solscan.io/tx/2t9ZJq2YhDRM5rNWorEjx2dyLnJiaekdXVMVUJLAVL8CWkkenoRuWsUdpQWwCcx7GX3vevfBVDgvNknZGzs3z85a,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAADgAAAA4CAYAAACohjseAAAACXBIWXMAAC4jAAAuIwF4pT92AAAAGXRFWHRTb2Z0d2FyZQB3d3cuaW5rc2NhcGUub3Jnm+48GgAABP5JREFUaIHtml1sVEUYht/vnO2WAoINNAYQEBMtCdEAgg3Qlq1GhEIw/K1IEDEiYCAI3igEWtYgRGIwkchPFUqIIm0VhKBQsfxIywWBCAgmjRjK34U1KAmBlu6Zeb0p2KC7O+fsbrslfZO52fO938yTM+fMnG9WSOJBltXWA0i2OgDbuzoA27seeEBfWw/g/ySATN/z27NQeoIWGSbA04BkgPRDcAXAaUAqdk56YlfMXKm2Dk796kwQYBGAQQbh5V+/MvjlaAEpAzhhY3WmnW5tF3CCG5/W6vG9c/IvRrqeMlOUbAg6jewHCAGIoa3Buc36aAEpcwfvqnB9RZYO+8cRnAnIcwDsCKEKIjMrl0zcGS1fygG21Ji1O3srR88FsABAz5bXCMw7tGxGSawcKQ14V8NCJZ27hq05FCwHkAWi8uiqOWNNvG0GGKz4tavtT89UfjZ2yfDdLA081hjLM+y9ku7pqmGpRdl37KNF1Sb9JB0wFIJVO/T3ACl5AHMADAHQA0DafaFhANcAnCdwHuBJfadTVfm0R/+Kp/+kAc7Ye/ERpZ0FAswG0NdjGiXACRK7Ldu3fcfEAX+4TZBwwHklp9Ju9OyyCMAKAN0TmDoMYlvZlIFz3ZgSug4GKy5kITOjDFoXJDJvs9IETHdrShhgsOJsNilVAPogWY+1yPduLQkBnLLj5/5iWQcB9klEvghynEZWujXFDTiv5FQauthl1Nrri8RUZ3fPHnLDrSluwD878wPQyUnatGyWACe9+OICnLrt1EBaenE8OUylIWe8+OICDLMpJPo/C3ZSJMILXnyeAcdvOd7fJ5zcWjs9p7UBbTrzydb7ngynN7rexQBxAFJzMqK8WQjUWcDnFBkJstBrP826U/nqmFtejJ4Ax208nG2LfjJKSJOCXbBvfqBOABm/qaoawEgvfTXrb69GT2VDm+Fcao2IjerK/vmBOgAgQJKHosbHakp7/qLwBEjq4dQKEZvS/V7c8MO9hZ8qnBM1PnbzDOhpimoVdXoCQJpFtb9w/f5PSeQDfCHa82og5dXoCrAgdKRTp4dvFpOSazDgQYTe4HVg9ylS4SmmjAFfWrv3IX83HtQKOV478yy2AmCDOOvQFnAAIEkGHLt6Vy/69Oxkb6gji529Oo0AHdt5HpptWAWXHl6dRoPWSvU1raUnSZ4BzdZBOrfiXMdArUitLlGrA1qp3S69/vw1pVleAI3uIB11AuJpT1BL4jsLPGr5pebHpbOuA0BB6IiPcvk0zI7IAAC2kmcAHHA7AKOyoQhk9MrSMyCeMshZD8EWS1lfHnr/tfORgkaHtuQLrSqYv8k/ObLy9bcNY+/JuC4aKNo6guBhAJFKdxcBrLpud/viXPG0JpOc+UVbFwv4sdlQcdWyrw44XFzsGMYDcFn4zVuxKSC0tgIY0OLnOoisvl3PbSc3zw276RwA8pd/VgQwZBYtU39a9eY3bvK7rmwXhEK+cFNWngXpo4lLNen1NSwu1q6S3KfcZZvfEHA9gIwYoed6XegxuLx8mvHeNGWOz3Lf3ZgN6FIIRkQNFE6vXrOwzDRvyvyNpPrDt2pr1i4YpclJ1Dwd6dsQitlu8qbMGT0AkCCw8FsR7Bn1zroAxZpFYBL+PcRpsKj3uMmZMlM0koLBCvta78tDlWUNt4Bjx9ct+cWNP+UB41XKPIPJUgdge1cHYHtXB2B71z8SjtJjoLdWewAAAABJRU5ErkJggg=="
15s agoDec 26 10:46:15 AM,Sell,9.19,"37,894",0.04656,$0.00,https://solscan.io/account/CkUZV387xnoGpF7wC2moMa6mPmAgCvTT4pWgzq4M9fCD,4M9fCD,https://solscan.io/tx/63F8o8xtpRMyAg3uxj9pnssw2yYM4EkcXzfbBU9rd7eLaHykqppJsfGSGa1wbWMMWxLELA8UucQYNve5HPkqowuU,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAADgAAAA4CAYAAACohjseAAAACXBIWXMAAC4jAAAuIwF4pT92AAAAGXRFWHRTb2Z0d2FyZQB3d3cuaW5rc2NhcGUub3Jnm+48GgAABP5JREFUaIHtml1sVEUYht/vnO2WAoINNAYQEBMtCdEAgg3Qlq1GhEIw/K1IEDEiYCAI3igEWtYgRGIwkchPFUqIIm0VhKBQsfxIywWBCAgmjRjK34U1KAmBlu6Zeb0p2KC7O+fsbrslfZO52fO938yTM+fMnG9WSOJBltXWA0i2OgDbuzoA27seeEBfWw/g/ySATN/z27NQeoIWGSbA04BkgPRDcAXAaUAqdk56YlfMXKm2Dk796kwQYBGAQQbh5V+/MvjlaAEpAzhhY3WmnW5tF3CCG5/W6vG9c/IvRrqeMlOUbAg6jewHCAGIoa3Buc36aAEpcwfvqnB9RZYO+8cRnAnIcwDsCKEKIjMrl0zcGS1fygG21Ji1O3srR88FsABAz5bXCMw7tGxGSawcKQ14V8NCJZ27hq05FCwHkAWi8uiqOWNNvG0GGKz4tavtT89UfjZ2yfDdLA081hjLM+y9ku7pqmGpRdl37KNF1Sb9JB0wFIJVO/T3ACl5AHMADAHQA0DafaFhANcAnCdwHuBJfadTVfm0R/+Kp/+kAc7Ye/ERpZ0FAswG0NdjGiXACRK7Ldu3fcfEAX+4TZBwwHklp9Ju9OyyCMAKAN0TmDoMYlvZlIFz3ZgSug4GKy5kITOjDFoXJDJvs9IETHdrShhgsOJsNilVAPogWY+1yPduLQkBnLLj5/5iWQcB9klEvghynEZWujXFDTiv5FQauthl1Nrri8RUZ3fPHnLDrSluwD878wPQyUnatGyWACe9+OICnLrt1EBaenE8OUylIWe8+OICDLMpJPo/C3ZSJMILXnyeAcdvOd7fJ5zcWjs9p7UBbTrzydb7ngynN7rexQBxAFJzMqK8WQjUWcDnFBkJstBrP826U/nqmFtejJ4Ax208nG2LfjJKSJOCXbBvfqBOABm/qaoawEgvfTXrb69GT2VDm+Fcao2IjerK/vmBOgAgQJKHosbHakp7/qLwBEjq4dQKEZvS/V7c8MO9hZ8qnBM1PnbzDOhpimoVdXoCQJpFtb9w/f5PSeQDfCHa82og5dXoCrAgdKRTp4dvFpOSazDgQYTe4HVg9ylS4SmmjAFfWrv3IX83HtQKOV478yy2AmCDOOvQFnAAIEkGHLt6Vy/69Oxkb6gji529Oo0AHdt5HpptWAWXHl6dRoPWSvU1raUnSZ4BzdZBOrfiXMdArUitLlGrA1qp3S69/vw1pVleAI3uIB11AuJpT1BL4jsLPGr5pebHpbOuA0BB6IiPcvk0zI7IAAC2kmcAHHA7AKOyoQhk9MrSMyCeMshZD8EWS1lfHnr/tfORgkaHtuQLrSqYv8k/ObLy9bcNY+/JuC4aKNo6guBhAJFKdxcBrLpud/viXPG0JpOc+UVbFwv4sdlQcdWyrw44XFzsGMYDcFn4zVuxKSC0tgIY0OLnOoisvl3PbSc3zw276RwA8pd/VgQwZBYtU39a9eY3bvK7rmwXhEK+cFNWngXpo4lLNen1NSwu1q6S3KfcZZvfEHA9gIwYoed6XegxuLx8mvHeNGWOz3Lf3ZgN6FIIRkQNFE6vXrOwzDRvyvyNpPrDt2pr1i4YpclJ1Dwd6dsQitlu8qbMGT0AkCCw8FsR7Bn1zroAxZpFYBL+PcRpsKj3uMmZMlM0koLBCvta78tDlWUNt4Bjx9ct+cWNP+UB41XKPIPJUgdge1cHYHtXB2B71z8SjtJjoLdWewAAAABJRU5ErkJggg=="
31s agoDec 26 10:45:59 AM,Sell,18.18,"74,840",0.09203,$0.00,https://solscan.io/account/FrFoyBE7XqkP6UheRYZnTiGWF1vc7KsJWiMSrfRJEcST,RJEcST,https://solscan.io/tx/3aXwgPbDaArEF94gn6vMRgeZ6wfoGFc3YFePE4RgoAr75qLoBzUNetijUKb19ABqv8z8LDtHtxUWSdZrtQjzEM5s,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAADgAAAA4CAYAAACohjseAAAACXBIWXMAAC4jAAAuIwF4pT92AAAAGXRFWHRTb2Z0d2FyZQB3d3cuaW5rc2NhcGUub3Jnm+48GgAABQNJREFUaIHtmntsFFUUxr9zZ9uF0gdbKBSpLFghRENiTEgU38YGRWM0pKSb2ESIpob4QAUaoEAW0UqTQqSgQBR5RYoJPgLEBBsDKoKiIiqGhwhYQCBqCksQ2p37+QetoXZ3e2dnRmzTX3L/mnPO/b6d17l3VkiiO6OutgC/6THY1ekx2NXpMdjV6fYGA6aBxUt2T4ao0WLLkp+fvfkbP0WZMLzuy1xbqWmkshC3ao5MuakpUZyRwaF1Xz0oxFLABoD7R9bsGLF/+m0xLwU7Ja5lGcgIYANKFwKYlCjO6BIV2x4OarSOwotB63UBxFPFDrhu8a4JgI60aRLaQ5LFGp1BDdqi2/Wsj4UXfREYEGx+8szku8+7FWyKRKGG5O18Qsi6dvoEjclyjAyKzT8hHZrysqyLgVuH1e5YZis0BAPnfjj0zAOXnMtuT/GChjwdDISoVQgaIbEkh5R+BEeFc6QEGjd2SCL2JKtneAbtxo7+AABhAtWiUd3c3EeHaz89CchRAEdIfVRBjkHxF6ul5dvDlfedTVY/XLu9BJQKAe5kILPg8q0OQABqAmCrj8QiCO50ZdCy9Pe6BUTq+04BKGodt0ubIBuIqwwdrtn+uYhefGzaPe+xVfG1r267XlnyGsBx/8h3vHqTCwPysr9LetR0PTik5pMDAEY4nb7jjNhtU8oVWCJADYDeruoRW3+tvHdsssPG70HQ3gzKC67EXGa0BewDYHlQCyDqUx0272S0/oAkPBqWN3UQCza3bEwl2/gSFUCKXt66F+Ao4x/FZ0jUHq8aOzVVjPElSoCDoauFfMe9NE+4JGIv6izIUbN9ckTsXWr9NbXGVR/UrzTOeuiEpwZZWmor2hFQx65o3a7GOJDVVy0w0Wx8D17J4LkfTiSw0nGiN8QU9R3H5z261yQ4LYMAMGjO+1Nb32P/ZdMdp8jDv0Uf+cg0IW2DAFBYtTEigjcBZKVdxJwWEUw6OW/8OidJrgwCwIDZG4dbWq8BcIurQqn5g4plp16a0OA00bVBAJDotkDhxVMvUqQKQLbrgu1piCv1+O/zSzt9YibU5uW3iYLK+mss4XwA5XDSBiZmPwVVp6sjKTuVzvDUYBuDZtQPtTWfE7AcQD8HqTGAm0XU+tO9D27h3LnarRZfDLYxcMr6gciI/wRIfoqwHwmsE5E9mfHMzxoXlv7lpQa3l1FSpGJFRkFOcC0o+SkXeZRNZ2rLjV7a6eCLQYlGVUGf8BpolhisYM/5oaENzw1KNKr6NxUtJ3SZSTwBX7cfPTUoFSsy8nsPXk0yYrr3QOEpLzX8G88MFlSuzMnPlHrRepyTPEvJYa80JMITg6Gnl4aVWJsAjHL4ULYzLqiDXmhIhmuDoclv3KVENoB6YBrp+04sf+qCWw2pSNugRKOB/DP95ggwk0x7A2lXuvObkpbB/hVLRoZU6C1Sj3EzORW3uMk3wZHBYRNX9WoKnp0BoBIaQZdzN2X30h+7rNEpZt8molGV15gzXgKqGjaLPZmZWN248HlP27JEpDQoE6KZfXOzI32RPZ3gDaSdKtwJLbB0Xedh7klqMHfSgjF52VkbqHWR57MKVzUtn+7r+6+NpAaFMpvwwRxw1qaa40PdhCTfNqR90JctP82Z59+e5mt7diVJz+A5aa7MjQcOUdGzs0gtu2NrZ7laoTvF1wXv/4Fu/z+ZHoNdnR6DXZ0eg12dbm/wb6MKCU994H4IAAAAAElFTkSuQmCC"
32s agoDec 26 10:45:59 AM,Sell,18.28,"75,183",0.09255,$0.00,https://solscan.io/account/FrFoyBE7XqkP6UheRYZnTiGWF1vc7KsJWiMSrfRJEcST,RJEcST,https://solscan.io/tx/3EWBgjp28dwBBeQqcefKNVjJyXALZtDDR75ky9gbwCq5HZxyVqznutkR1ke39y4Av6g13KhsjA3HP7gBpFTswcrv,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAADgAAAA4CAYAAACohjseAAAACXBIWXMAAC4jAAAuIwF4pT92AAAAGXRFWHRTb2Z0d2FyZQB3d3cuaW5rc2NhcGUub3Jnm+48GgAABQNJREFUaIHtmntsFFUUxr9zZ9uF0gdbKBSpLFghRENiTEgU38YGRWM0pKSb2ESIpob4QAUaoEAW0UqTQqSgQBR5RYoJPgLEBBsDKoKiIiqGhwhYQCBqCksQ2p37+QetoXZ3e2dnRmzTX3L/mnPO/b6d17l3VkiiO6OutgC/6THY1ekx2NXpMdjV6fYGA6aBxUt2T4ao0WLLkp+fvfkbP0WZMLzuy1xbqWmkshC3ao5MuakpUZyRwaF1Xz0oxFLABoD7R9bsGLF/+m0xLwU7Ja5lGcgIYANKFwKYlCjO6BIV2x4OarSOwotB63UBxFPFDrhu8a4JgI60aRLaQ5LFGp1BDdqi2/Wsj4UXfREYEGx+8szku8+7FWyKRKGG5O18Qsi6dvoEjclyjAyKzT8hHZrysqyLgVuH1e5YZis0BAPnfjj0zAOXnMtuT/GChjwdDISoVQgaIbEkh5R+BEeFc6QEGjd2SCL2JKtneAbtxo7+AABhAtWiUd3c3EeHaz89CchRAEdIfVRBjkHxF6ul5dvDlfedTVY/XLu9BJQKAe5kILPg8q0OQABqAmCrj8QiCO50ZdCy9Pe6BUTq+04BKGodt0ubIBuIqwwdrtn+uYhefGzaPe+xVfG1r267XlnyGsBx/8h3vHqTCwPysr9LetR0PTik5pMDAEY4nb7jjNhtU8oVWCJADYDeruoRW3+tvHdsssPG70HQ3gzKC67EXGa0BewDYHlQCyDqUx0272S0/oAkPBqWN3UQCza3bEwl2/gSFUCKXt66F+Ao4x/FZ0jUHq8aOzVVjPElSoCDoauFfMe9NE+4JGIv6izIUbN9ckTsXWr9NbXGVR/UrzTOeuiEpwZZWmor2hFQx65o3a7GOJDVVy0w0Wx8D17J4LkfTiSw0nGiN8QU9R3H5z261yQ4LYMAMGjO+1Nb32P/ZdMdp8jDv0Uf+cg0IW2DAFBYtTEigjcBZKVdxJwWEUw6OW/8OidJrgwCwIDZG4dbWq8BcIurQqn5g4plp16a0OA00bVBAJDotkDhxVMvUqQKQLbrgu1piCv1+O/zSzt9YibU5uW3iYLK+mss4XwA5XDSBiZmPwVVp6sjKTuVzvDUYBuDZtQPtTWfE7AcQD8HqTGAm0XU+tO9D27h3LnarRZfDLYxcMr6gciI/wRIfoqwHwmsE5E9mfHMzxoXlv7lpQa3l1FSpGJFRkFOcC0o+SkXeZRNZ2rLjV7a6eCLQYlGVUGf8BpolhisYM/5oaENzw1KNKr6NxUtJ3SZSTwBX7cfPTUoFSsy8nsPXk0yYrr3QOEpLzX8G88MFlSuzMnPlHrRepyTPEvJYa80JMITg6Gnl4aVWJsAjHL4ULYzLqiDXmhIhmuDoclv3KVENoB6YBrp+04sf+qCWw2pSNugRKOB/DP95ggwk0x7A2lXuvObkpbB/hVLRoZU6C1Sj3EzORW3uMk3wZHBYRNX9WoKnp0BoBIaQZdzN2X30h+7rNEpZt8molGV15gzXgKqGjaLPZmZWN248HlP27JEpDQoE6KZfXOzI32RPZ3gDaSdKtwJLbB0Xedh7klqMHfSgjF52VkbqHWR57MKVzUtn+7r+6+NpAaFMpvwwRxw1qaa40PdhCTfNqR90JctP82Z59+e5mt7diVJz+A5aa7MjQcOUdGzs0gtu2NrZ7laoTvF1wXv/4Fu/z+ZHoNdnR6DXZ0eg12dbm/wb6MKCU994H4IAAAAAElFTkSuQmCC"
33s agoDec 26 10:45:58 AM,Sell,18.13,"74,499",0.09181,$0.00,https://solscan.io/account/FrFoyBE7XqkP6UheRYZnTiGWF1vc7KsJWiMSrfRJEcST,RJEcST,https://solscan.io/tx/Ux23dimFukWNHMVtbbSpGJrSXQYbRdwn6hSUY9mVFAR7yhbpB9JMvGsUa2RCRZKxq97TVbGU36ZHC1GVDAuFg31,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAADgAAAA4CAYAAACohjseAAAACXBIWXMAAC4jAAAuIwF4pT92AAAAGXRFWHRTb2Z0d2FyZQB3d3cuaW5rc2NhcGUub3Jnm+48GgAABQNJREFUaIHtmntsFFUUxr9zZ9uF0gdbKBSpLFghRENiTEgU38YGRWM0pKSb2ESIpob4QAUaoEAW0UqTQqSgQBR5RYoJPgLEBBsDKoKiIiqGhwhYQCBqCksQ2p37+QetoXZ3e2dnRmzTX3L/mnPO/b6d17l3VkiiO6OutgC/6THY1ekx2NXpMdjV6fYGA6aBxUt2T4ao0WLLkp+fvfkbP0WZMLzuy1xbqWmkshC3ao5MuakpUZyRwaF1Xz0oxFLABoD7R9bsGLF/+m0xLwU7Ja5lGcgIYANKFwKYlCjO6BIV2x4OarSOwotB63UBxFPFDrhu8a4JgI60aRLaQ5LFGp1BDdqi2/Wsj4UXfREYEGx+8szku8+7FWyKRKGG5O18Qsi6dvoEjclyjAyKzT8hHZrysqyLgVuH1e5YZis0BAPnfjj0zAOXnMtuT/GChjwdDISoVQgaIbEkh5R+BEeFc6QEGjd2SCL2JKtneAbtxo7+AABhAtWiUd3c3EeHaz89CchRAEdIfVRBjkHxF6ul5dvDlfedTVY/XLu9BJQKAe5kILPg8q0OQABqAmCrj8QiCO50ZdCy9Pe6BUTq+04BKGodt0ubIBuIqwwdrtn+uYhefGzaPe+xVfG1r267XlnyGsBx/8h3vHqTCwPysr9LetR0PTik5pMDAEY4nb7jjNhtU8oVWCJADYDeruoRW3+tvHdsssPG70HQ3gzKC67EXGa0BewDYHlQCyDqUx0272S0/oAkPBqWN3UQCza3bEwl2/gSFUCKXt66F+Ao4x/FZ0jUHq8aOzVVjPElSoCDoauFfMe9NE+4JGIv6izIUbN9ckTsXWr9NbXGVR/UrzTOeuiEpwZZWmor2hFQx65o3a7GOJDVVy0w0Wx8D17J4LkfTiSw0nGiN8QU9R3H5z261yQ4LYMAMGjO+1Nb32P/ZdMdp8jDv0Uf+cg0IW2DAFBYtTEigjcBZKVdxJwWEUw6OW/8OidJrgwCwIDZG4dbWq8BcIurQqn5g4plp16a0OA00bVBAJDotkDhxVMvUqQKQLbrgu1piCv1+O/zSzt9YibU5uW3iYLK+mss4XwA5XDSBiZmPwVVp6sjKTuVzvDUYBuDZtQPtTWfE7AcQD8HqTGAm0XU+tO9D27h3LnarRZfDLYxcMr6gciI/wRIfoqwHwmsE5E9mfHMzxoXlv7lpQa3l1FSpGJFRkFOcC0o+SkXeZRNZ2rLjV7a6eCLQYlGVUGf8BpolhisYM/5oaENzw1KNKr6NxUtJ3SZSTwBX7cfPTUoFSsy8nsPXk0yYrr3QOEpLzX8G88MFlSuzMnPlHrRepyTPEvJYa80JMITg6Gnl4aVWJsAjHL4ULYzLqiDXmhIhmuDoclv3KVENoB6YBrp+04sf+qCWw2pSNugRKOB/DP95ggwk0x7A2lXuvObkpbB/hVLRoZU6C1Sj3EzORW3uMk3wZHBYRNX9WoKnp0BoBIaQZdzN2X30h+7rNEpZt8molGV15gzXgKqGjaLPZmZWN248HlP27JEpDQoE6KZfXOzI32RPZ3gDaSdKtwJLbB0Xedh7klqMHfSgjF52VkbqHWR57MKVzUtn+7r+6+NpAaFMpvwwRxw1qaa40PdhCTfNqR90JctP82Z59+e5mt7diVJz+A5aa7MjQcOUdGzs0gtu2NrZ7laoTvF1wXv/4Fu/z+ZHoNdnR6DXZ0eg12dbm/wb6MKCU994H4IAAAAAElFTkSuQmCC"
1m agoDec 26 10:45:17 AM,Sell,9.21,"37,807",0.04663,$0.00,https://solscan.io/account/CkUZV387xnoGpF7wC2moMa6mPmAgCvTT4pWgzq4M9fCD,4M9fCD,https://solscan.io/tx/3nVd5qzLDez1Ro1p8Gxq75JczYs9vsTUn58CK6UF9uze9Pj1tLsfhRo6t5exWQgMhDxE5EPJnbKKZgsaQNSnmMPf,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAADgAAAA4CAYAAACohjseAAAACXBIWXMAAC4jAAAuIwF4pT92AAAAGXRFWHRTb2Z0d2FyZQB3d3cuaW5rc2NhcGUub3Jnm+48GgAABP5JREFUaIHtml1sVEUYht/vnO2WAoINNAYQEBMtCdEAgg3Qlq1GhEIw/K1IEDEiYCAI3igEWtYgRGIwkchPFUqIIm0VhKBQsfxIywWBCAgmjRjK34U1KAmBlu6Zeb0p2KC7O+fsbrslfZO52fO938yTM+fMnG9WSOJBltXWA0i2OgDbuzoA27seeEBfWw/g/ySATN/z27NQeoIWGSbA04BkgPRDcAXAaUAqdk56YlfMXKm2Dk796kwQYBGAQQbh5V+/MvjlaAEpAzhhY3WmnW5tF3CCG5/W6vG9c/IvRrqeMlOUbAg6jewHCAGIoa3Buc36aAEpcwfvqnB9RZYO+8cRnAnIcwDsCKEKIjMrl0zcGS1fygG21Ji1O3srR88FsABAz5bXCMw7tGxGSawcKQ14V8NCJZ27hq05FCwHkAWi8uiqOWNNvG0GGKz4tavtT89UfjZ2yfDdLA081hjLM+y9ku7pqmGpRdl37KNF1Sb9JB0wFIJVO/T3ACl5AHMADAHQA0DafaFhANcAnCdwHuBJfadTVfm0R/+Kp/+kAc7Ye/ERpZ0FAswG0NdjGiXACRK7Ldu3fcfEAX+4TZBwwHklp9Ju9OyyCMAKAN0TmDoMYlvZlIFz3ZgSug4GKy5kITOjDFoXJDJvs9IETHdrShhgsOJsNilVAPogWY+1yPduLQkBnLLj5/5iWQcB9klEvghynEZWujXFDTiv5FQauthl1Nrri8RUZ3fPHnLDrSluwD878wPQyUnatGyWACe9+OICnLrt1EBaenE8OUylIWe8+OICDLMpJPo/C3ZSJMILXnyeAcdvOd7fJ5zcWjs9p7UBbTrzydb7ngynN7rexQBxAFJzMqK8WQjUWcDnFBkJstBrP826U/nqmFtejJ4Ax208nG2LfjJKSJOCXbBvfqBOABm/qaoawEgvfTXrb69GT2VDm+Fcao2IjerK/vmBOgAgQJKHosbHakp7/qLwBEjq4dQKEZvS/V7c8MO9hZ8qnBM1PnbzDOhpimoVdXoCQJpFtb9w/f5PSeQDfCHa82og5dXoCrAgdKRTp4dvFpOSazDgQYTe4HVg9ylS4SmmjAFfWrv3IX83HtQKOV478yy2AmCDOOvQFnAAIEkGHLt6Vy/69Oxkb6gji529Oo0AHdt5HpptWAWXHl6dRoPWSvU1raUnSZ4BzdZBOrfiXMdArUitLlGrA1qp3S69/vw1pVleAI3uIB11AuJpT1BL4jsLPGr5pebHpbOuA0BB6IiPcvk0zI7IAAC2kmcAHHA7AKOyoQhk9MrSMyCeMshZD8EWS1lfHnr/tfORgkaHtuQLrSqYv8k/ObLy9bcNY+/JuC4aKNo6guBhAJFKdxcBrLpud/viXPG0JpOc+UVbFwv4sdlQcdWyrw44XFzsGMYDcFn4zVuxKSC0tgIY0OLnOoisvl3PbSc3zw276RwA8pd/VgQwZBYtU39a9eY3bvK7rmwXhEK+cFNWngXpo4lLNen1NSwu1q6S3KfcZZvfEHA9gIwYoed6XegxuLx8mvHeNGWOz3Lf3ZgN6FIIRkQNFE6vXrOwzDRvyvyNpPrDt2pr1i4YpclJ1Dwd6dsQitlu8qbMGT0AkCCw8FsR7Bn1zroAxZpFYBL+PcRpsKj3uMmZMlM0koLBCvta78tDlWUNt4Bjx9ct+cWNP+UB41XKPIPJUgdge1cHYHtXB2B71z8SjtJjoLdWewAAAABJRU5ErkJggg=="
